Position,MeanYear,Longitude,Latitude
Forward,1991.5,-87.2167,14.1
Defender,1991.5,19.25,47.4333
Midfielder,1991.5,51.4231,35.6961
Defender,1991.5,11.7142,44.3533
Midfielder,1991.5,9.9833,44.8167
Goalkeeper,1991.5,137.7261,34.7108
Defender,1991.5,135.7683,35.0117
Midfielder,1991.5,-99.1333,19.4333
Forward,1991.5,-102.3,21.85
Forward,1991.5,-103.35,20.6667
Forward,1991.5,6.25,52.5
Midfielder,1991.5,5.3833,52.15
Forward,1991.5,4.7833,51.9667
Forward,1991.5,3.3958,6.4531
Goalkeeper,1991.5,9.71,59.1156
Defender,1991.5,-77.0283,-12.0433
Forward,1991.5,19.0594,49.8964
Defender,1991.5,15.2333,51.8
Defender,1991.5,18.9,50.3833
Defender,1991.5,-15.5667,11.85
Midfielder,1991.5,-8.6333,40.8667
Midfielder,1991.5,-8.3333,41.2
Midfielder,1991.5,-24.9667,16.85
Defender,1991.5,51.5333,25.2867
Defender,1991.5,26.1039,44.4325
Midfielder,1991.5,22.7069,44.6139
Midfielder,1991.5,28.65,44.4833
Midfielder,1991.5,126.9781,37.5667
Forward,1991.5,126.9781,37.5667
Midfielder,1991.5,8.7736,3.7519
Midfielder,1991.5,1.2117,41.1889
Goalkeeper,1991.5,-2.6833,42.85
Midfielder,1991.5,-6.0633,42.4589
Goalkeeper,1991.5,18.0686,59.3294
Defender,1991.5,13.0833,55.6667
Midfielder,1991.5,18,59.35
Midfielder,1991.5,18.0686,59.3294
Goalkeeper,1991.5,18.0686,59.3294
Midfielder,1991.5,18,59.35
Defender,1991.5,13.0833,55.6667
Midfielder,1991.5,18.0686,59.3294
Midfielder,1991.5,8.75,47.5
Forward,1991.5,7.45,46.95
Defender,1991.5,28.955,41.0136
Defender,1991.5,-4.2589,55.8581
Midfielder,1991.5,-75.9264,40.3417
Goalkeeper,1991.5,-56.1819,-34.8836
Forward,1991.5,-54.1833,-32.3667
Midfielder,1991.5,-55.5506,-30.9025
Defender,1992,-0.6331,35.6969
Midfielder,1992,3.2167,36.7667
Forward,1992,-58.3817,-34.6033
Midfielder,1992,-58.9167,-34.1667
Goalkeeper,1992,-57.9544,-34.9211
Midfielder,1992,-58.6,-34.65
Midfielder,1992,-64.1833,-31.4167
Defender,1992,-60.6667,-32.95
Midfielder,1992,-58.3817,-34.6033
Defender,1992,15.9886,46.6897
Goalkeeper,1992,15.4333,47.0667
Defender,1992,5.0667,49.7833
Forward,1992,-63.1833,-17.8
Defender,1992,-43.1964,-22.9083
Midfielder,1992,-46.325,-23.9369
Midfielder,1992,-46.04,-21.5478
Forward,1992,-54.6111,-20.4622
Forward,1992,,
Defender,1992,-76.8,17.9833
Midfielder,1992,23.7167,37.9667
,1992,-75.6667,45.4
Goalkeeper,1992,113.2667,23.1333
Forward,1992,44.5167,40.1833
Defender,1992,-75.55,5.1
Defender,1992,-74.7964,10.9639
Midfielder,1992,15.4833,44.2167
Goalkeeper,1992,15.9167,43.7333
Midfielder,1992,16.6381,43.7025
Midfielder,1992,16.485,43.535
Midfielder,1992,16.45,43.51
Defender,1992,17.0058,43.8253
Forward,1992,18.0167,45.1667
Forward,1992,17.1097,48.1439
Defender,1992,18.3967,48.3783
Forward,1992,14.4167,50.0833
Midfielder,1992,15,49.4667
Defender,1992,13.3775,49.7475
Defender,1992,,
Defender,1992,14.9872,51.1528
Midfielder,1992,12.7833,53.7333
Forward,1992,13.7844,52.4717
Goalkeeper,1992,,
Midfielder,1992,31.2167,30.0333
Forward,1992,29.9167,31.2
Midfielder,1992,-1.585,55.0819
Forward,1992,-2.3747,53.4486
Defender,1992,-2.1611,53.6136
Defender,1992,-2.5833,51.45
Defender,1992,1.4161,51.3361
Defender,1992,0.0667,43.2333
Defender,1992,2.4436,48.8611
Midfielder,1992,4.8333,45.7667
Midfielder,1992,-149.5697,-17.535
Midfielder,1992,0.6,49.0833
Defender,1992,1.5322,45.1583
Defender,1992,10.0014,53.5653
Defender,1992,14.9872,51.1528
Midfielder,1992,12.7833,53.7333
Defender,1992,8.2875,49.5133
Forward,1992,13.7844,52.4717
Midfielder,1992,23.7167,37.9667
Forward,1992,23.7167,37.9667
Defender,1992,-87.4667,15.7833
Midfielder,1992,-87.2167,14.1
Forward,1992,-87.2167,14.1
Defender,1992,-87.8,15.4
Defender,1992,19.0514,47.4925
Midfielder,1992,19.25,47.4333
Forward,1992,51.4231,35.6961
Defender,1992,51.4231,35.6961
Goalkeeper,1992,49.3039,31.9364
Defender,1992,51.4231,35.6961
Midfielder,1992,51.4231,35.6961
Midfielder,1992,51.4231,35.6961
,1992,35.0097,31.0086
Defender,1992,34.7833,32.0667
Defender,1992,34.9833,32.8167
Midfielder,1992,9.1167,45.55
Midfielder,1992,12.5167,38.0167
Defender,1992,9.2333,45.5333
Midfielder,1992,9.2,45.65
Midfielder,1992,138.4897,35.0158
Defender,1992,-99.1333,19.4333
Midfielder,1992,-103.35,20.6667
Forward,1992,5.4833,51.4333
Midfielder,1992,4.9,52.3667
Midfielder,1992,4.9,52.3667
Defender,1992,5.6667,5.9
Defender,1992,-0.1667,51.5333
Midfielder,1992,-6.4583,54.4211
Defender,1992,7.9947,58.1461
Defender,1992,-57.6667,-25.2667
Midfielder,1992,-57.635,-25.2819
Forward,1992,19.75,51.8
Midfielder,1992,19.4,54.1667
Defender,1992,19.7956,49.8378
Midfielder,1992,16.4231,51.4111
Midfielder,1992,16.35,-9.5333
Defender,1992,-8.6167,41.1333
Midfielder,1992,13.2344,-8.8383
Defender,1992,-7.9,38.5667
Forward,1992,-9.4167,38.7
Midfielder,1992,-9.0667,39.6
Midfielder,1992,-9.15,38.7667
Midfielder,1992,22.89,47.79
Forward,1992,22.7833,45.7167
Midfielder,1992,21.3833,44.85
Forward,1992,49.8822,40.3953
Midfielder,1992,37.6167,55.75
Defender,1992,59.0333,53.3833
Defender,1992,-3.4392,56.0719
Goalkeeper,1992,-3.5211,58.5961
Forward,1992,-3.1889,55.9531
Goalkeeper,1992,-3.1889,55.9531
Defender,1992,-4.0261,55.8164
Forward,1992,-4.0261,55.8164
Forward,1992,19.4667,42.7833
Midfielder,1992,19.4667,42.7833
Forward,1992,18.4239,-33.9253
Forward,1992,25.0069,-30.0083
Forward,1992,126.9667,37.55
Midfielder,1992,37.6167,55.75
Goalkeeper,1992,37.5167,54.0167
Defender,1992,-3.7167,40.3833
Defender,1992,-0.3522,39.5
Defender,1992,-4.1833,37.4333
Forward,1992,-4.9069,41.415
Defender,1992,17.3167,62.4
Midfielder,1992,13.5531,58.175
Defender,1992,17.3167,62.4
Midfielder,1992,13.5531,58.175
Midfielder,1992,7.6,47.5667
Forward,1992,24.7167,48.9167
Defender,1992,39.3,48.5667
Defender,1992,34.5514,49.5894
Defender,1992,,
Defender,1992,25.7619,48.3631
Midfielder,1992,37.8053,48.0028
Forward,1992,30.3,59.95
Defender,1992,40.6333,43.1
Defender,1992,32.5833,46.6333
Defender,1992,31.8731,49.2117
Forward,1992,38.3714,49.01
Defender,1992,35.1667,47.8333
Defender,1992,30.7333,46.4667
Defender,1992,38.0667,48.0833
Forward,1992,74.6,42.8667
Defender,1992,-46.6333,-23.55
Defender,1992,-54.95,-34.9
Goalkeeper,1992,-115.1364,36.175
Forward,1992,-122.6819,45.52
Defender,1992,-56.1819,-34.8836
Defender,1992,-56.1819,-34.8836
Midfielder,1992,-56.1819,-34.8836
Defender,1992,-55.5506,-30.9025
Forward,1992.5,-0.6331,35.6969
Forward,1992.5,-60.6667,-32.95
Midfielder,1992.5,-60.1167,-34.0667
Defender,1992.5,-58.3817,-34.6033
Midfielder,1992.5,-58.4,-34.7
Defender,1992.5,,
Forward,1992.5,-59.3333,-33.15
Defender,1992.5,,
Midfielder,1992.5,4.1167,51.2167
Midfielder,1992.5,-60.95,-16.3667
Forward,1992.5,-46.6333,-23.55
Forward,1992.5,,
Forward,1992.5,-42.0289,-20.7328
Midfielder,1992.5,-53.915,-28.3878
Forward,1992.5,-49.25,-16.6667
Midfielder,1992.5,-47.8067,-21.1783
Defender,1992.5,9.6833,4.05
Midfielder,1992.5,-73.5667,45.5
Defender,1992.5,114.2833,30.5833
Midfielder,1992.5,115.73,24.1347
Midfielder,1992.5,16.45,43.51
Defender,1992.5,15.9833,45.8167
Defender,1992.5,,
Forward,1992.5,9.8,56.6333
Forward,1992.5,10.2072,56.1958
Midfielder,1992.5,12.5,55.77
Forward,1992.5,16.3667,48.2
Forward,1992.5,13.2939,51.3081
Defender,1992.5,-79.8833,-2.1833
Defender,1992.5,-78.35,-0.15
Midfielder,1992.5,31.2167,30.0333
Defender,1992.5,-2.2333,53.4667
Midfielder,1992.5,-2.0667,52.4833
Midfielder,1992.5,-2.1425,53.5461
Midfielder,1992.5,24.9375,60.1708
Defender,1992.5,4.8167,43.95
Forward,1992.5,0.6892,47.3936
Forward,1992.5,6.5858,43.2297
Midfielder,1992.5,7.4667,51.5167
Defender,1992.5,7.3333,51.4333
Defender,1992.5,10.3194,49.0708
Forward,1992.5,13.2939,51.3081
Midfielder,1992.5,-0.2,5.55
Defender,1992.5,7.15,50.6833
Defender,1992.5,23.5333,38.0333
Midfielder,1992.5,22.9,40.65
Defender,1992.5,-89.2333,14.5167
Forward,1992.5,-87.95,15.8833
Goalkeeper,1992.5,20.7186,48.2172
Midfielder,1992.5,21.55,47.2167
Midfielder,1992.5,18.2331,46.0714
Goalkeeper,1992.5,48.3042,30.3392
Defender,1992.5,34.9667,32.7667
Midfielder,1992.5,12.3667,44.25
Midfielder,1992.5,10.1333,44.0333
Defender,1992.5,8.9328,44.4111
Midfielder,1992.5,-43.1964,-22.9083
Midfielder,1992.5,140.5167,36.1667
Forward,1992.5,139.6381,35.4442
Midfielder,1992.5,,
Defender,1992.5,-98.2778,26.0922
Midfielder,1992.5,-104.8931,21.5083
,1992.5,174.45,-41.2833
Midfielder,1992.5,-6.27,54.3489
Midfielder,1992.5,-57.52,-25.34
Midfielder,1992.5,-77.0283,-12.0433
Forward,1992.5,21.4,50.9333
Forward,1992.5,19,50.25
Midfielder,1992.5,-8.4,40.85
Midfielder,1992.5,-8.6219,41.1619
Goalkeeper,1992.5,-23.5089,14.9181
Defender,1992.5,-9.1392,38.7136
Midfielder,1992.5,22.1167,44.9333
Midfielder,1992.5,22.9333,45.7833
Forward,1992.5,59.9667,57.9167
Defender,1992.5,,
Defender,1992.5,,
Midfielder,1992.5,-4.2589,55.8581
Defender,1992.5,0.2631,51.1319
Defender,1992.5,-2.11,57.1525
Forward,1992.5,-3.1889,55.9531
Forward,1992.5,-4.4236,55.8467
Goalkeeper,1992.5,126.7167,35.9833
Defender,1992.5,,
Forward,1992.5,-0.45,39.4833
Defender,1992.5,2.7881,41.9761
Forward,1992.5,-1.6833,42.9833
Defender,1992.5,-4.7667,37.8833
Forward,1992.5,17.1167,61.7333
Forward,1992.5,17.1167,61.7333
Defender,1992.5,6.6333,46.5167
Forward,1992.5,7.7333,47.4667
Defender,1992.5,30.5167,39.7833
Forward,1992.5,30.7333,46.4667
Defender,1992.5,59.9667,57.9167
Midfielder,1992.5,-5.93,54.5969
Defender,1992.5,-74.8869,40.0281
Forward,1992.5,-89.6197,39.6983
Defender,1992.5,-56.1819,-34.8836
Forward,1992.5,-56.2833,-34.5167
Defender,1992.5,-55.7667,-34.35
Forward,1992.5,-56.1819,-34.8836
Goalkeeper,1992.5,-66.9167,10.5
Midfielder,1992.5,-62.4333,8.1833
Defender,1993,-64.2833,-36.6167
Midfielder,1993,-58.5333,-34.6333
Defender,1993,-58.3817,-34.6033
Midfielder,1993,-58.6167,-34.45
Defender,1993,-58.3817,-34.6033
Defender,1993,,
Midfielder,1993,18.6794,45.5575
Defender,1993,138.6008,-34.9289
Midfielder,1993,4.5,51.9167
Midfielder,1993,-67.6667,-16.1667
Forward,1993,-66.1667,-17.3833
Goalkeeper,1993,-64.1833,-31.4167
Goalkeeper,1993,-54.4669,-27.8669
Midfielder,1993,-49.7333,-20.3
Defender,1993,-47.6492,-22.7253
Defender,1993,-46.6333,-23.55
Goalkeeper,1993,,
Forward,1993,-0.1275,51.5072
Defender,1993,-70.7239,-32.75
Defender,1993,-70.6667,-33.45
Forward,1993,121.5,31.2
Forward,1993,-76.4167,3.25
Defender,1993,-74.0667,4.5833
Goalkeeper,1993,-75.5906,6.2308
Defender,1993,-74.7964,10.9639
Midfielder,1993,16.45,43.51
Midfielder,1993,19.0033,45.35
Forward,1993,17.6736,45.3331
Midfielder,1993,15.9167,43.7333
Forward,1993,15.9833,45.8167
Midfielder,1993,14.4167,45.3167
Midfielder,1993,14.4167,50.0833
Defender,1993,17.1097,48.1439
Forward,1993,,
Defender,1993,12.5667,55.7167
Defender,1993,12.5667,55.7167
Forward,1993,,
Midfielder,1993,12.5667,55.7167
Midfielder,1993,12.5667,55.7167
Defender,1993,9.2525,56.3397
Goalkeeper,1993,-79.8833,-2.1833
Defender,1993,-78.35,-0.15
Midfielder,1993,-79.8833,-2.1833
Midfielder,1993,30.9458,31.1117
Midfielder,1993,-2.0508,52.4503
Defender,1993,-0.2228,51.4928
Midfielder,1993,-1.6389,54.9519
Midfielder,1993,24.7453,59.4372
Midfielder,1993,24.7453,59.4372
Forward,1993,24.75,59.4167
,1993,24.7453,59.4372
Midfielder,1993,24.5,58.3833
Defender,1993,24.75,59.4167
Midfielder,1993,24.5,58.3833
Midfielder,1993,90.025,60.0167
Midfielder,1993,24.7453,59.4372
Forward,1993,-0.5833,44.8333
Defender,1993,-1.4667,49.5167
Defender,1993,-61.5167,16.2667
Midfielder,1993,6.4333,51.2
Defender,1993,7.9333,48.4667
Forward,1993,,
Defender,1993,14.9872,51.1528
Defender,1993,-0.2,5.55
Defender,1993,21.9167,39.3667
Defender,1993,22.9,40.65
Defender,1993,23.7167,37.9667
Midfielder,1993,20.145,46.255
Midfielder,1993,34.7994,31.2589
Forward,1993,34.9833,32.8167
Midfielder,1993,34.9667,32.7667
Midfielder,1993,9.1833,45.4667
Midfielder,1993,12.5,41.9
Defender,1993,12.5,41.9
Defender,1993,14.7667,40.6833
Forward,1993,13.5833,37.3167
Defender,1993,9.1833,45.4667
Midfielder,1993,5.9833,49.5
Midfielder,1993,138.3833,34.9833
Forward,1993,139.75,36.5667
Defender,1993,-103.35,20.6667
Defender,1993,-99.1333,19.4333
Forward,1993,,
Goalkeeper,1993,-100.3,25.6667
Forward,1993,-100.3,25.6667
Midfielder,1993,-104.8931,21.5083
Midfielder,1993,5.9667,52.2167
Defender,1993,6.1678,51.4117
Forward,1993,5.75,50.8833
Defender,1993,7.3667,5.1167
Defender,1993,7.035,5.485
Defender,1993,10.0164,59.0811
Forward,1993,13.5533,68.1181
Forward,1993,5.5414,60.5181
Defender,1993,-57.52,-25.34
Defender,1993,-57.635,-25.2819
Defender,1993,,
Defender,1993,-77.0283,-12.0433
Defender,1993,-77.0283,-12.0433
Midfielder,1993,-77.0283,-12.0433
Midfielder,1993,21.4167,50.05
Forward,1993,22.7667,49.7833
Defender,1993,19.9383,50.0614
Midfielder,1993,27,44.9167
Midfielder,1993,24.8167,45
Defender,1993,26.1039,44.4325
Midfielder,1993,21.8533,45.0917
Forward,1993,26.1039,44.4325
Midfielder,1993,142.8833,49.4017
Forward,1993,87.3333,53.6167
Defender,1993,30.5233,50.45
Defender,1993,38.9167,47.2167
Defender,1993,84.9667,56.5
Midfielder,1993,39.7203,43.5853
Forward,1993,44.5167,48.7
Forward,1993,39.2106,51.6717
Goalkeeper,1993,60.5833,56.8333
Midfielder,1993,-4.2589,55.8581
Defender,1993,-2.11,57.1525
Defender,1993,-4.2589,55.8581
Midfielder,1993,-4.0261,55.8164
Defender,1993,-4.0261,55.8164
Midfielder,1993,19.4667,42.7833
Forward,1993,14.5083,46.0556
Midfielder,1993,14.5083,46.0556
Goalkeeper,1993,32.5833,-25.9667
Midfielder,1993,126.9667,37.55
Goalkeeper,1993,126.9667,37.55
Forward,1993,127.2539,35.8914
Forward,1993,126.9667,37.55
Midfielder,1993,142.8833,49.4017
Midfielder,1993,27.5667,53.9
Defender,1993,11.6167,52.1333
Midfielder,1993,30.5233,50.45
Forward,1993,44.5167,48.7
Forward,1993,39.2106,51.6717
Forward,1993,-3.7167,40.3833
Defender,1993,-2.15,43.0833
Midfielder,1993,-1.9856,43.3214
Forward,1993,12.5683,55.6761
Forward,1993,-1.65,42.8167
Defender,1993,12.7167,56.05
Defender,1993,12.7167,56.05
Goalkeeper,1993,8.6333,47.7
Midfielder,1993,25.4167,41.1
Midfielder,1993,30.4,40.7833
Forward,1993,39.9333,40.95
Defender,1993,38.5,48.9333
Midfielder,1993,33.4667,50.75
Midfielder,1993,,
Goalkeeper,1993,31.8861,51.0381
Defender,1993,11.6167,52.1333
Midfielder,1993,30.5233,50.45
Forward,1993,37.5494,47.0958
Defender,1993,-77.0189,39.0042
Defender,1993,-118.3769,33.8564
Forward,1993,-122.5572,37.9522
Goalkeeper,1993,20.4667,44.8167
Midfielder,1993,-56.1819,-34.8836
Defender,1993,-56.1819,-34.8836
Midfielder,1993,-56.1819,-34.8836
Midfielder,1993,-56.1819,-34.8836
Goalkeeper,1993.5,-0.6331,35.6969
,1993.5,3.2167,36.7667
Defender,1993.5,-60.5,-33.1667
Forward,1993.5,,
Forward,1993.5,-60.3833,-33.2667
Goalkeeper,1993.5,14.1,46.7167
Defender,1993.5,15.5981,48.0133
Forward,1993.5,13.5167,47.15
Midfielder,1993.5,16.3667,48.2
Defender,1993.5,5.8,51.1
Defender,1993.5,-46.6333,-23.55
Midfielder,1993.5,-43.4508,-22.7589
Forward,1993.5,11.5167,3.8667
Defender,1993.5,-0.3956,51.655
Defender,1993.5,-74.0758,4.5981
Midfielder,1993.5,-75.5906,6.2308
Defender,1993.5,-75.5,10.4
Goalkeeper,1993.5,16.45,43.51
Midfielder,1993.5,14.4167,50.0833
Midfielder,1993.5,14.4167,50.0833
Defender,1993.5,12.5667,55.7333
Midfielder,1993.5,13.7333,51.0333
Midfielder,1993.5,-78.35,-0.15
Midfielder,1993.5,-78.35,-0.15
Defender,1993.5,-2.9933,53.0464
Defender,1993.5,0.18,51.5767
Midfielder,1993.5,26.7167,58.3833
Defender,1993.5,19.9333,60.1
Midfielder,1993.5,29.0167,62.7167
Forward,1993.5,8.65,49.8667
Midfielder,1993.5,8.5333,49.4
Midfielder,1993.5,13.7333,51.0333
Midfielder,1993.5,8.6833,50.1167
Midfielder,1993.5,0,5.6667
Goalkeeper,1993.5,22.9,40.65
Midfielder,1993.5,-87.2167,14.1
Defender,1993.5,-87.2167,14.1
Forward,1993.5,18.3128,47.4836
Defender,1993.5,51.4231,35.6961
Defender,1993.5,51.4231,35.6961
Midfielder,1993.5,35.0097,31.0086
Midfielder,1993.5,9.5833,45.1667
Defender,1993.5,14.25,40.8333
Midfielder,1993.5,7.7167,44.85
Midfielder,1993.5,14.1333,41.1
Midfielder,1993.5,8.9328,44.4111
Forward,1993.5,9.7333,45.7333
Defender,1993.5,,
Defender,1993.5,-99.1333,19.4333
Midfielder,1993.5,-102.2833,19.9833
Midfielder,1993.5,-103.4486,25.5392
Midfielder,1993.5,-99.6569,19.2925
Defender,1993.5,-99.1333,19.4333
Midfielder,1993.5,-55.1667,5.8667
Defender,1993.5,-55.1667,5.8667
Midfielder,1993.5,-55.1667,5.8667
Forward,1993.5,7.4833,9.0667
Forward,1993.5,7.0244,61.9456
Midfielder,1993.5,6.8497,62.6175
Midfielder,1993.5,11.2028,59.2906
Midfielder,1993.5,14.5492,67.3056
Goalkeeper,1993.5,-57.635,-25.2819
Forward,1993.5,-57.4942,-25.1683
Goalkeeper,1993.5,21.0167,52.2333
Defender,1993.5,18.75,50.4167
Forward,1993.5,-8.6972,41.1936
Defender,1993.5,24.6631,47.6553
Midfielder,1993.5,23.88,46.5486
Forward,1993.5,26.1039,44.4325
Midfielder,1993.5,,
Defender,1993.5,37.6167,55.75
Forward,1993.5,43.9667,42.2333
Defender,1993.5,,
Forward,1993.5,30.3,59.95
Defender,1993.5,-3.1889,55.9531
Midfielder,1993.5,-2.8033,55.6194
Forward,1993.5,19.4667,42.7833
Defender,1993.5,13.7333,45.55
Defender,1993.5,27.2333,-27.65
Midfielder,1993.5,27.7833,-26.1333
Midfielder,1993.5,126.9667,37.55
Midfielder,1993.5,,
Midfielder,1993.5,34.6167,48.5167
Defender,1993.5,37.6167,55.75
Midfielder,1993.5,27.5667,53.9
Defender,1993.5,25.2833,54.6833
Defender,1993.5,,
Midfielder,1993.5,-5.9553,40.6167
Midfielder,1993.5,-5.3844,36.2097
Midfielder,1993.5,15.2075,59.2739
Defender,1993.5,13.5531,58.175
Midfielder,1993.5,14.65,58.2167
Midfielder,1993.5,15.2075,59.2739
Midfielder,1993.5,14.65,58.2167
Defender,1993.5,13.5531,58.175
Defender,1993.5,8.55,47.3667
Midfielder,1993.5,36.3333,41.2833
Forward,1993.5,30.3,40.5
Midfielder,1993.5,27.2253,41.7347
Midfielder,1993.5,34.6167,48.5167
Defender,1993.5,24.0167,49.85
Defender,1993.5,34.9833,48.45
Midfielder,1993.5,34.9833,48.45
Defender,1993.5,-117.6278,34.0528
Midfielder,1993.5,-74.1208,40.7536
Defender,1993.5,-77.9236,35.7311
Forward,1993.5,-56.1819,-34.8836
Forward,1993.5,-56.1819,-34.8836
Forward,1994,-58.3817,-34.6033
Midfielder,1994,-58.2667,-34.7167
Midfielder,1994,-58.3667,-34.6667
Forward,1994,137.5667,-33.0333
Midfielder,1994,32.8667,39.9333
Midfielder,1994,115.8589,-31.9522
Defender,1994,14.2833,48.3
Goalkeeper,1994,14.3667,46.7667
Defender,1994,11.5,47.2833
Defender,1994,5.5,50.9667
Forward,1994,18.0167,45.1667
Forward,1994,5.3333,50.9167
Forward,1994,-46.6333,-23.55
Midfielder,1994,11.5167,3.8667
Forward,1994,9.6833,4.05
Defender,1994,-70.7264,-34.0647
Forward,1994,-70.6667,-33.45
Midfielder,1994,129.1833,43.1333
Forward,1994,113.2667,23.1333
Midfielder,1994,-75.6167,6.1667
Midfielder,1994,18.1889,44.7333
Midfielder,1994,15.9833,45.8167
Defender,1994,16.3333,46.3
Forward,1994,16.45,43.51
Forward,1994,17.5622,43.0175
Forward,1994,18.6794,45.5575
Defender,1994,17.1097,48.1439
Defender,1994,18.0864,48.3069
Midfielder,1994,15.2928,50.2064
Goalkeeper,1994,16.6167,49.2
Midfielder,1994,17.1097,48.1439
Midfielder,1994,15.2928,50.2064
Goalkeeper,1994,16.6167,49.2
Midfielder,1994,12.5683,55.6761
Forward,1994,9.9167,57.05
Defender,1994,12.455,55.6814
Midfielder,1994,9.5517,56.1833
Goalkeeper,1994,12.4833,55.7333
Defender,1994,-79.6603,0.9686
Midfielder,1994,31.2167,30.0333
Midfielder,1994,32.2833,31.25
Defender,1994,-0.1925,51.4644
Midfielder,1994,-1.6,54.9667
Defender,1994,-2.1833,53
Defender,1994,24.75,59.4167
Midfielder,1994,24.75,59.4167
Defender,1994,24.7453,59.4372
Midfielder,1994,24.75,59.4167
Defender,1994,24.75,59.4167
Forward,1994,24.75,59.4167
Forward,1994,11.9667,57.7
Defender,1994,-61.7292,15.9958
Defender,1994,-4.2336,48.4386
Goalkeeper,1994,10.1333,54.3333
Defender,1994,8.6833,52.1333
Midfielder,1994,,
Forward,1994,9.6528,48.7025
Midfielder,1994,-0.2,5.55
Defender,1994,21.2667,40.5167
Midfielder,1994,6.9403,51.3628
Forward,1994,21.4,40.7833
Midfielder,1994,8.6833,50.1167
,1994,-87.4667,15.7833
Midfielder,1994,17.6344,47.6842
Forward,1994,19.0514,47.4925
Midfielder,1994,51.4231,35.6961
Midfielder,1994,34.85,32.3333
Forward,1994,8.9,45.6167
Midfielder,1994,7.6833,45
Midfielder,1994,12.5,41.9
Goalkeeper,1994,13.5167,43.6169
Goalkeeper,1994,11.3514,44.5075
Forward,1994,12.5,41.9
Forward,1994,9.4,40.2667
Midfielder,1994,135.6167,34.85
Defender,1994,130.7333,32.7833
Midfielder,1994,137,34.9833
Defender,1994,139.6917,35.6894
Goalkeeper,1994,135.52,34.6864
Forward,1994,135.5022,34.6939
Goalkeeper,1994,129.55,33.3667
Midfielder,1994,138,34.7667
Forward,1994,136.5833,34.8833
Midfielder,1994,139.6381,35.4442
Defender,1994,6.1167,49.6
Goalkeeper,1994,-99.1333,19.4333
Forward,1994,-99.1333,19.4333
Midfielder,1994,4.3167,52.0833
Defender,1994,7.3667,5.1167
Goalkeeper,1994,-5.93,54.5969
Midfielder,1994,14.5492,67.3056
Midfielder,1994,29.7497,70.0733
Defender,1994,5.4664,59.8081
Forward,1994,11.4333,60.15
Forward,1994,-57.635,-25.2819
Defender,1994,-56.68,-24.5
Defender,1994,-77.0283,-12.0433
Forward,1994,-77.0283,-12.0433
Defender,1994,-77.0283,-12.0433
Midfielder,1994,15.9833,54
Midfielder,1994,18.6175,49.8753
Midfielder,1994,19.3833,51.65
Midfielder,1994,-8.5519,40.93
Midfielder,1994,-8.8833,38.5333
Forward,1994,40.55,-12.9667
Midfielder,1994,51.5167,25.3
Goalkeeper,1994,26.1039,44.4325
Defender,1994,26.05,47.6
Forward,1994,26.8,45.2
Midfielder,1994,25.4667,43.9333
Midfielder,1994,26.1039,44.4325
Forward,1994,69.3833,53.2833
Midfielder,1994,68.7803,37.8364
Defender,1994,,
Defender,1994,,
Goalkeeper,1994,43.6167,43.4833
Forward,1994,30.3,59.95
Defender,1994,-4.2589,55.8581
Midfielder,1994,-1.5492,53.7997
Defender,1994,14.5083,46.0556
